country_id,year,top_10_richest_share,bottom_50_poorest_share,top_1_richest_share,gdp,gini,palma_ratio
174,2002,45.76,14.72,13.31,14129651896,56.69,4.76
174,2003,46.24,14.57,13.74,15211487709,57.07,4.86
174,2004,46.57,14.5,14.07,16673062473,57.29,4.92
174,2005,46.99,14.4,14.48,18395383647,57.58,4.99
174,2006,47.29,14.32,14.74,18619859795,57.81,5.06
174,2007,47.94,14.05,15.25,21860434823,58.42,5.25
174,2008,47.78,14.29,15.38,27947821398,58.1,5.12
174,2009,47.86,14.28,15.48,29400573554,58.18,5.14
174,2010,47.63,14.47,15.43,32012892919,57.88,5.04
174,2011,47.31,14.75,15.4,34657140096,57.46,4.9
174,2012,47.59,14.58,15.53,39650394363,57.76,4.99
174,2013,47.87,14.43,15.7,45648857242,58.05,5.07
174,2014,48.54,14.15,16.18,49986726461,58.66,5.24
174,2015,48.81,14,16.37,47413919817,58.93,5.32
174,2016,49.15,13.87,16.65,49774409374,59.21,5.41
174,2017,49.53,13.68,16.95,53274884533,59.59,5.53
174,2022,49.22,13.91,16.76,75769974505,59.15,5.39
175,1990,55.75,10.39,22.3,85343190719,65.97,8.33
175,1991,56.59,10.04,22.76,98234714971,66.69,8.77
175,1992,57.13,9.77,22.78,111453000000,67.19,9.12
175,1993,55.43,10.5,22.19,128889000000,65.66,8.19
175,1994,53.96,11.19,21.49,146684000000,64.25,7.44
175,1995,53.26,11.46,20.64,169279000000,63.65,7.16
175,1996,52.98,11.54,20.24,183035000000,63.44,7.07
175,1997,51.69,11.83,18.81,150180000000,62.5,6.74
175,1998,50.47,12.13,17.62,113676000000,61.56,6.4
175,1999,52.44,11.61,19.52,126669000000,63.07,6.95
175,2000,52.63,11.39,19.99,126392000000,63.42,7.14
175,2001,53.91,9.99,21.49,120296000000,65.49,8.48
175,2002,52.51,11.58,20.28,134301000000,63.14,6.99
175,2003,54.03,11.18,21.82,152281000000,64.3,7.42
175,2004,52.42,12.24,21.01,172896000000,62.47,6.53
175,2005,51.97,12.24,20.63,189318000000,62.25,6.52
175,2006,51.31,12.45,20.1,221758000000,61.69,6.34
175,2007,50.9,12.86,19.52,262943000000,61.07,6.05
175,2008,51.76,13.34,20.24,291383000000,60.95,5.8
175,2009,49.69,13.57,19.03,281711000000,59.78,5.56
175,2010,52.26,13.24,20.3,341105000000,61.29,5.88
175,2011,50.15,13.84,19.08,370819000000,59.7,5.43
175,2012,51.04,13.64,18.9,397558000000,60.29,5.55
175,2013,48.06,14.52,17.04,420334000000,57.96,4.97
175,2014,49.54,14.41,17.89,407339000000,58.78,5.11
175,2015,46.93,15.25,16.44,401296000000,56.76,4.62
175,2016,47.44,14.99,16.7,413366000000,57.29,4.74
175,2017,49.87,12.4,17.12,456357000000,61.14,6.18
175,2022,48.61,12.61,16.25,495645000000,60.3,5.9
176,1990,47.63,13.34,12.96,2299665506,59.03,5.52
176,1991,48.26,13.08,13.36,2262767860,59.59,5.7
176,1992,48.33,13.02,13.37,2390796916,59.69,5.75
176,1993,48.89,12.72,13.7,1741944426,60.27,5.98
176,1994,48.49,12.89,13.42,1387662121,59.91,5.84
176,1995,48.27,12.98,13.29,1849110468,59.71,5.77
176,1996,48.76,12.79,13.63,2069506015,60.14,5.92
176,1997,48.98,12.71,13.79,2116818623,60.32,5.98
176,1998,49.21,12.59,13.92,2241650112,60.56,6.08
176,1999,49.22,12.55,13.9,2226577204,60.6,6.11
176,2000,49.43,12.45,14.03,2106848752,60.81,6.19
176,2001,49.19,12.58,13.93,2093498674,60.56,6.09
176,2002,49.33,12.55,14.03,2410199032,60.66,6.12
176,2003,49.03,12.67,13.84,2987984051,60.39,6.02
176,2004,48.86,12.74,13.74,3191561509,60.23,5.96
176,2005,49,12.69,13.85,3221910408,60.36,6
176,2006,49,12.7,13.84,3320907722,60.35,6
176,2007,49.35,12.42,14.09,3759964943,60.79,6.2
176,2008,49.93,12.08,14.55,4578849658,61.41,6.47
176,2009,50.25,11.77,14.78,4721890900,61.88,6.73
176,2010,50.65,11.56,15.16,4746389532,62.28,6.91
176,2011,51.08,11.22,15.48,5422442166,62.84,7.23
176,2012,50.25,11.56,15.11,5413544659,62.11,6.9
176,2013,49.25,11.96,14.61,6021732977,61.23,6.52
176,2014,48.45,12.31,14.27,6393318262,60.5,6.22
176,2015,47.66,12.58,13.87,5755461035,59.85,5.99
176,2016,48.02,12.86,14.06,6071170959,59.71,5.85
176,2017,48.82,12.96,14.54,6387422518,59.95,5.86
176,2022,49.34,13.08,14.72,8169476149,60.02,5.82
178,2022,48.49,11.83,16.47,30053575132,61.18,7.11
179,1990,45.35,14.71,13.79,12290568182,56.73,4.85
179,1991,45.58,14.57,14.19,13074782609,56.96,4.9
179,1992,45.99,14.43,14.73,15496708060,57.27,4.97
179,1993,46.04,14.34,15.02,14608335608,57.37,4.99
179,1994,46.44,14.14,15.54,15633174304,57.73,5.08
179,1995,47.21,13.76,16.27,18030876599,58.49,5.3
179,1996,47.49,13.66,16.27,19587161807,58.72,5.38
179,1997,47.2,13.88,15.94,20746210354,58.32,5.25
179,1998,47.04,14.05,15.72,21802893587,58.07,5.17
179,1999,47.06,14.09,15.57,22943202175,58.02,5.16
179,2000,46.79,14.3,15.29,21473528161,57.65,5.05
179,2001,46.1,14.66,14.64,22065832449,56.94,4.84
179,2002,45.24,15.11,13.85,23141616605,56.04,4.59
179,2003,44.61,15.38,13.18,27453902261,55.44,4.44
179,2004,43.97,15.7,12.52,31183885241,54.79,4.28
179,2005,43.04,16.14,11.69,32272186695,53.87,4.07
179,2006,42.53,16.32,11.36,34376664601,53.45,3.97
179,2007,41.74,16.63,10.96,38915353867,52.77,3.82
179,2008,40.92,16.95,10.47,44859439902,52.05,3.67
179,2009,40.49,17.13,10.15,43455740497,51.67,3.59
179,2010,39.91,17.39,9.8,46206091938,51.13,3.48
179,2011,38.82,18.11,9.49,48123325825,49.87,3.23
179,2012,38.84,18.34,9.64,47311401813,49.62,3.18
179,2013,38.27,18.72,9.49,48685446414,48.97,3.06
179,2014,37.86,18.99,9.4,50271812921,48.52,2.98
179,2015,38.08,18.97,9.7,45779494042,48.67,3
179,2016,38.48,18.83,9.97,44360072680,49.01,3.06
179,2017,38.25,18.96,9.85,42163530591,48.76,3.02
179,2022,38.4,18.94,9.95,44579761023,48.83,3.03
180,1990,52.07,16.7,22.59,150656000000,57.1,4.24
180,1991,51.3,16.9,21.64,151035000000,56.53,4.15
180,1992,50.59,17.27,20.85,159105000000,55.77,3.99
180,1993,49.85,17.69,19.99,180416000000,54.93,3.83
180,1994,49.17,17.74,18.99,130650000000,54.57,3.78
180,1995,49.65,17.52,19.44,169320000000,55.03,3.87
180,1996,49.61,17.78,19.53,181464000000,54.7,3.79
180,1997,48.41,19.2,19.06,189878000000,52.49,3.36
180,1998,48.59,18.81,19,275942000000,53.06,3.47
180,1999,48.13,19.2,18.64,256396000000,52.39,3.36
180,2000,50.66,16.23,19.84,274295000000,57.11,4.39
180,2001,50.44,16.36,19.74,201753000000,56.9,4.35
180,2002,51.09,16.13,20.3,240249000000,57.44,4.46
180,2003,50.5,16.43,19.76,314596000000,56.8,4.32
180,2004,49.09,16.76,19.36,408865000000,55.86,4.14
180,2005,46.95,17.47,16.88,506315000000,54.05,3.82
180,2006,45.95,18.11,15.94,557076000000,52.9,3.59
180,2007,44.95,18.48,15.24,681321000000,52.02,3.44
180,2008,45.84,18.28,16.2,770449000000,52.65,3.55
180,2009,46.45,18.41,16.93,649289000000,52.73,3.53
180,2010,46.68,18.41,17.55,776967000000,52.92,3.56
180,2011,47.25,18.04,17.06,838785000000,53.55,3.67
180,2012,47.36,18.01,17.64,880556000000,53.66,3.69
180,2013,47.04,18.46,16.92,957799000000,52.96,3.56
180,2014,47.89,17.75,18.71,938935000000,53.8,3.72
180,2015,48.56,17.58,19.35,864314000000,54.3,3.8
180,2016,48.65,17.54,17.75,869683000000,54.66,3.89
180,2017,49.48,17.35,19.01,858988000000,55.31,3.99
180,2022,47.42,18.25,16.93,907118000000,53.29,3.62
181,1990,46.46,14.47,17.62,3000000000,57.45,4.84
181,1991,46.43,14.49,17.61,2950000000,57.41,4.83
181,1992,46.39,14.54,17.59,3200000000,57.35,4.8
181,1993,46.39,14.54,17.59,3180952381,57.34,4.8
181,1994,46.42,14.54,17.61,2560939794,57.36,4.81
181,1995,45.99,14.68,17.24,2482249253,57,4.71
181,1996,46.04,14.67,17.29,2378759975,57.03,4.72
181,1997,46.25,14.59,17.46,2450350625,57.22,4.77
181,1998,46.17,14.71,17.46,2605689134,57.05,4.71
181,1999,46.51,14.6,17.77,2450564100,57.33,4.78
181,2000,46.36,14.54,17.62,2904663311,57.33,4.8
181,2001,46.39,14.37,17.67,3534772732,57.53,4.87
181,2002,46.8,14.06,18.04,4462029109,58.06,5.04
181,2003,46.58,14.28,17.88,5977440583,57.72,4.92
181,2004,46.31,14.54,17.49,6838351088,57.31,4.8
181,2005,46.5,14.02,17.72,8103901996,57.97,5.04
181,2006,46.61,13.89,17.8,10276674365,58.16,5.12
181,2007,46.63,13.93,17.76,12664165103,58.12,5.1
181,2008,46.92,13.49,18.05,19271523179,58.75,5.34
181,2009,47.58,13.06,18.7,20214385965,59.52,5.61
181,2010,47.59,13.13,18.69,22583157895,59.45,5.58
181,2011,47.43,13.31,18.48,29233333333,59.18,5.47
181,2012,47.66,13.17,18.69,35164210526,59.43,5.56
181,2013,47.77,13.22,18.8,39197543860,59.43,5.54
181,2014,47.65,13.41,18.6,43524210526,59.16,5.44
181,2015,47.37,13.67,18.28,35799714286,58.75,5.29
181,2016,48.09,12.93,19.03,36169428571,59.89,5.73
181,2017,48.14,12.89,19.17,37926285714,59.94,5.74
181,2022,47.49,13.7,18.23,56542857143,58.74,5.28
183,1990,50.19,12.61,17.36,4304399310,61.08,6.2
183,1991,50.71,12.97,18.57,3321729160,60.94,6.05
183,1992,51.65,13.18,20.04,2857457762,61.16,6.04
183,1993,50.73,13.48,18.77,3220439044,60.38,5.78
183,1994,49.86,13.75,17.48,3990430447,59.65,5.56
183,1995,48.99,14.01,16.21,5755818842,58.94,5.35
183,1996,48.28,14.23,15.18,6044585327,58.35,5.19
183,1997,49.64,13.75,16.46,6269333313,59.49,5.52
183,1998,50.99,13.29,17.76,6584815847,60.6,5.87
183,1999,52.23,12.82,18.79,5998563258,61.68,6.24
183,2000,53.29,12.5,19.83,6193246837,62.54,6.52
183,2001,54.21,12.27,20.8,5840503869,63.26,6.75
183,2002,55.29,11.97,21.92,6178563591,64.11,7.04
183,2003,53.81,12.34,20.19,6606884275,62.98,6.64
183,2004,52.24,12.69,18.53,7939487548,61.84,6.27
183,2005,50.73,12.94,16.77,9239221763,60.84,5.99
183,2006,51.24,12.9,16.84,9977647683,61.11,6.06
183,2007,51.8,12.81,16.96,11902564495,61.44,6.16
183,2008,52.66,12.67,17.37,14440404132,61.96,6.32
183,2009,53.52,12.53,17.91,25127805567,62.51,6.49
183,2010,51.8,13.04,16.74,26673441431,61.18,6.03
183,2011,50.5,13.41,15.87,27871725241,60.22,5.72
183,2012,48.97,13.88,14.86,27305915911,59.03,5.36
183,2013,49.17,13.74,15.03,28915786517,59.27,5.44
183,2014,49.64,13.48,15.44,32612397257,59.77,5.6
183,2015,49.95,13.26,15.68,32387183730,60.16,5.75
183,2016,50.34,13.05,16.03,29203988696,60.57,5.9
183,2017,50.58,13.05,16.7,30744473841,60.7,5.94
183,2022,51.27,13.12,18.34,45565333216,60.97,5.98
184,1990,31.51,24.72,9.93,79523809524,39.03,1.75
184,1991,31.39,24.86,9.89,76666666667,38.82,1.73
184,1992,31.13,25.16,9.77,73906020558,38.36,1.69
184,1993,31.44,25.38,10.01,65648189144,38.23,1.68
184,1994,30.75,26.19,9.31,52549580265,37,1.59
184,1995,34.73,24.03,11.54,48213856469,41.25,1.98
184,1996,29.95,27.54,8.63,44558831005,35.29,1.48
184,1997,28.63,28.55,8.06,50151531592,33.61,1.36
184,1998,26.98,29.53,7.08,41882523345,31.87,1.24
184,1999,26.74,28.77,6.94,31580639554,32.79,1.28
184,2000,28.12,27.74,7.6,32375083935,34.48,1.4
184,2001,30.12,25.96,8.67,39309580983,37.36,1.61
184,2002,29.68,26.34,8.19,43956163612,36.71,1.56
184,2003,30.48,25.86,8.78,52010355753,37.64,1.64
184,2004,31.61,24.89,9.73,67220154164,39.18,1.76
184,2005,29.06,26.77,7.77,89238865119,35.87,1.49
184,2006,31.15,26,9.68,111885000000,37.68,1.65
184,2007,30.03,26.24,8.8,148734000000,37.02,1.58
184,2008,29.59,26.73,8.42,188110000000,36.21,1.52
184,2009,27.33,28.95,7.15,121552000000,32.73,1.29
184,2010,26.18,29.78,6.31,141209000000,31.33,1.2
184,2011,26.8,28.3,6.56,169334000000,33.45,1.32
184,2012,23.78,31.05,5.67,182592000000,29.01,1.05
184,2013,23.82,31.79,5.89,190499000000,28.11,1.02
184,2014,26.58,29.56,6.99,133504000000,31.79,1.23
184,2015,28.67,27.97,8.11,91030967789,34.46,1.41
184,2016,29.74,26.94,9.24,93355869404,36.13,1.52
184,2017,29.4,26.9,8.67,112091000000,36.03,1.51
184,2022,34.38,21.5,11.84,161990000000,44.17,2.29
185,1990,53.39,10.63,18.57,50701443748,64.52,7.7
185,1991,53.44,10.63,18.62,51552165622,64.53,7.7
185,1992,53.52,10.62,18.7,54239171888,64.58,7.72
185,1993,53.56,10.62,18.74,55625170253,64.6,7.72
185,1994,53.5,10.64,18.69,59305093980,64.55,7.69
185,1995,53.46,10.66,18.66,65743666576,64.51,7.67
185,1996,53.49,10.67,18.7,73571233996,64.51,7.66
185,1997,53.48,10.69,18.7,78839008445,64.48,7.64
185,1998,53.52,10.69,18.75,75674336283,64.51,7.64
185,1999,53.54,10.68,18.62,84445473111,64.51,7.64
185,2000,53.6,10.69,18.54,104337000000,64.52,7.62
185,2001,53.61,10.71,18.39,103312000000,64.48,7.58
185,2002,53.84,10.56,18.34,109816000000,64.73,7.72
185,2003,54,10.48,18.24,124346000000,64.88,7.79
185,2004,54.24,10.32,18.14,147824000000,65.15,7.94
185,2005,54.42,10.24,18,180617000000,65.3,8.01
185,2006,54.43,10.2,17.65,222117000000,65.32,8.01
185,2007,54.53,10.16,17.34,257916000000,65.39,8.02
185,2008,54.65,10.16,17.02,315475000000,65.41,7.97
185,2009,54.61,10.32,16.54,253547000000,65.17,7.74
185,2010,52.82,10.78,16.33,300189000000,63.91,7.36
185,2011,50.8,11.37,15.93,360833000000,62.39,6.86
185,2012,48.75,12.12,15.56,384610000000,60.66,6.25
185,2013,46.88,12.68,15.24,400219000000,59.24,5.84
185,2014,47.06,12.58,15.57,414105000000,59.44,5.9
185,2015,47.05,12.79,15.39,370275000000,59.17,5.86
185,2016,47.1,12.93,15.23,369255000000,59.01,5.87
185,2017,47.14,13.11,15.09,390517000000,58.79,5.84
185,2022,46.68,13.88,14.76,507064000000,57.65,5.38
186,1990,26.22,29.35,6.56,1093170000000,31.09,1.2
186,1991,26.28,29.34,6.61,1142800000000,31.07,1.2
186,1992,26.47,29.59,6.54,1179660000000,30.84,1.19
186,1993,26.77,29.72,6.87,1061390000000,30.81,1.19
186,1994,27.58,30.88,7.4,1140490000000,30,1.16
186,1995,27.17,31.06,7.1,1344240000000,29.78,1.14
186,1996,28.62,30.67,8.57,1419650000000,30.89,1.21
186,1997,28.42,30.55,8.71,1560910000000,30.88,1.22
186,1998,27.64,30.47,8.27,1653690000000,30.6,1.19
186,1999,28.26,29.65,7.98,1687830000000,31.95,1.25
186,2000,27.24,30.71,7.49,1665530000000,30.22,1.16
186,2001,27.73,30.75,7.57,1649830000000,30.54,1.18
186,2002,27.89,30.57,7.84,1785730000000,30.68,1.19
186,2003,28.51,30.6,8.52,2054420000000,30.88,1.21
186,2004,28.77,30.68,9.02,2421530000000,30.89,1.22
186,2005,27.49,30.56,8.38,2543180000000,30.37,1.18
186,2006,28.6,30.34,9.64,2708440000000,31,1.24
186,2007,28.79,30.31,9.65,3090510000000,31.17,1.25
186,2008,25.67,30.81,7.84,2929410000000,29.27,1.11
186,2009,26.73,30.59,7.95,2412840000000,30,1.16
186,2010,23.94,32.47,6.54,2485480000000,26.46,0.97
186,2011,24.68,31.97,7.1,2663810000000,27.33,1.01
186,2012,27,31.31,8.19,2707090000000,29.21,1.13
186,2013,28.58,30.84,8.98,2784850000000,30.35,1.21
186,2014,27.31,31.34,8.72,3064710000000,29.2,1.14
186,2015,26.5,31.83,8.05,2927910000000,28.43,1.09
186,2016,26.46,31.91,8,2689110000000,28.31,1.09
186,2017,25.38,32.06,7.45,2680150000000,27.7,1.04
186,2022,24.73,32.51,6.49,3088840000000,26.72,1
187,1990,34.59,21.72,12.48,5963140000000,44.02,2.32
187,1991,33.9,21.94,11.37,6158130000000,43.39,2.25
187,1992,34.64,21.49,12.11,6520330000000,44.24,2.36
187,1993,33.95,21.93,11.28,6858560000000,43.45,2.25
187,1994,33.85,21.92,11.1,7287240000000,43.4,2.25
187,1995,34.4,21.59,11.41,7639750000000,44.05,2.32
187,1996,35.12,21.19,11.93,8073120000000,44.84,2.42
187,1997,35.68,20.91,12.51,8577550000000,45.45,2.5
187,1998,35.88,20.77,12.69,9062820000000,45.74,2.54
187,1999,36.14,20.48,12.99,9631170000000,46.23,2.61
187,2000,36.56,20.23,13.43,10251000000000,46.74,2.69
187,2001,36.18,20.55,13.24,10581900000000,46.11,2.6
187,2002,36.1,20.72,13.19,10929100000000,45.85,2.56
187,2003,36.31,20.47,13.47,11456500000000,46.22,2.61
187,2004,36.73,20.24,13.84,12217200000000,46.66,2.68
187,2005,37.35,20.01,14.38,13039200000000,47.22,2.75
187,2006,37.74,19.65,14.56,13815600000000,47.82,2.84
187,2007,37.13,19.99,14.11,14474200000000,47.14,2.73
187,2008,36.47,20.48,13.85,14769900000000,46.35,2.62
187,2009,36,20.46,13.35,14478100000000,46.09,2.59
187,2010,37.24,20.11,14.42,15049000000000,47.04,2.72
187,2011,37.65,19.84,14.71,15599700000000,47.56,2.8
187,2012,38.92,19.05,15.76,16254000000000,49.04,3.05
187,2013,38.05,19.59,14.62,16880700000000,48.05,2.86
187,2014,38.52,19.36,14.93,17608100000000,48.54,2.94
187,2015,38.15,19.45,14.66,18295000000000,48.27,2.9
187,2016,38.1,19.25,14.59,18804900000000,48.48,2.95
187,2017,38.38,19.25,14.86,19612100000000,48.64,2.98
187,2018,39.17,18.86,15.28,20656500000000,49.45,3.12
187,2019,38.96,19.17,15.11,21521400000000,49.04,3.04
187,2020,36.42,21.15,13.79,21323000000000,45.64,2.51
187,2021,36.12,21.54,14.13,23594000000000,45.1,2.44
187,2022,36.75,20.87,14.35,25744100000000,46.2,2.58
188,2001,50.14,14.26,18.05,20898761742,59.19,5.23
188,2002,49.39,14.2,16.73,13606515723,58.93,5.24
188,2003,51.9,13.43,19.64,12045638352,60.93,5.82
188,2004,50.85,13.6,19.67,13686329890,60.24,5.61
188,2005,48.61,14.17,16.09,17362857684,58.56,5.12
188,2006,49.18,14.8,18.12,19741420740,58.12,4.86
188,2007,49.83,14.44,19.63,23797773024,58.84,5.1
188,2008,49.32,15.43,20.24,31119602539,57.48,4.62
188,2009,44.86,17.14,16.25,32708319078,53.57,3.78
188,2010,43.4,17.92,15.18,41950361212,51.99,3.48
188,2011,41.58,18.97,14.71,50342406067,50.03,3.15
188,2012,38.31,20.3,11.76,54232266359,47.11,2.71
188,2013,40.03,20.25,13.2,61337621934,47.89,2.81
188,2014,39.48,20.06,13.43,61496186974,47.92,2.81
188,2015,40.44,19.89,13.68,57680327999,48.49,2.9
188,2016,39.13,20.32,13.02,57480788380,47.43,2.75
188,2017,40.89,19.7,13.33,65006047680,48.86,2.96
188,2018,39.97,20,12.68,65344408987,48.1,2.85
188,2019,39.36,20.17,11.7,62222387929,47.68,2.8
188,2022,43.51,17.39,15.52,70164683290,53.03,3.71
189,1990,44.02,15.56,15.3,13362340338,54.81,4.2
189,1991,44.1,15.47,15.34,13677622222,54.96,4.24
189,1992,44.16,15.41,15.37,12941297376,55.05,4.27
189,1993,44.22,15.42,15.35,13099013836,55.02,4.26
189,1994,44.86,14.91,15.74,12899156991,55.93,4.52
189,1995,43.89,15.39,15.06,13350468917,54.94,4.26
189,1996,42.98,15.98,14.5,13948892216,53.84,3.99
189,1997,43.98,15.36,15.18,14744603774,55.02,4.29
189,1998,44.15,15.32,15.32,14988971211,55.12,4.31
189,1999,43.36,16.34,15.55,17078465982,53.79,3.94
189,2000,42.63,17.3,15.83,13760513969,52.55,3.63
189,2001,42.77,17.56,15.86,11401421329,52.41,3.57
189,2002,42.76,17.84,15.8,9687788513,52.14,3.5
189,2003,43.53,17.01,15.86,10134453435,53.33,3.76
189,2004,43.6,16.93,15.91,12030023548,53.46,3.79
189,2005,43.58,16.86,15.85,14307509839,53.52,3.81
189,2006,43.56,16.91,15.84,17330833853,53.46,3.79
189,2007,43.66,16.82,15.9,22311393928,53.6,3.82
189,2008,43.39,17.02,15.69,29549438884,53.26,3.75
189,2009,43.61,16.92,15.85,33689223673,53.46,3.78
189,2010,43.47,17,15.77,49765676402,53.31,3.75
189,2011,43.16,17.06,15.6,60178909297,53.1,3.73
189,2012,43.46,16.92,15.83,67517349212,53.39,3.79
189,2013,43.43,17,15.83,73180037915,53.29,3.76
189,2014,43.54,16.94,15.89,80845385809,53.41,3.79
189,2015,43.62,16.92,15.94,86196264755,53.46,3.79
189,2016,43.38,17.05,15.58,86138288644,53.22,3.75
189,2017,43.95,16.52,16.06,62081322740,54.08,3.94
189,2022,47.01,13.37,17.07,81140823252,58.67,5.46
193,1990,44.02,15.89,15.58,6471740806,54.68,4.05
193,1991,44.1,15.77,15.61,9613369520,54.86,4.11
193,1992,44.05,15.84,15.59,9866990236,54.75,4.07
193,1993,44.09,16,15.62,13180953598,54.58,4.02
193,1994,44.27,15.95,15.76,16286433533,54.71,4.05
193,1995,44.42,16.07,15.92,20736164459,54.62,4.01
193,1996,44.22,16.18,15.69,24657470575,54.42,3.96
193,1997,44.27,16.14,15.68,26843700442,54.49,3.98
193,1998,44.38,15.98,15.76,27209602050,54.75,4.05
193,1999,44.71,15.63,15.78,28683659007,55.29,4.2
193,2000,44.66,15.39,15.65,31172518403,55.48,4.26
193,2001,44.27,15.55,15.33,32685198809,55.08,4.15
193,2002,44.47,15.37,15.33,35064105501,55.37,4.23
193,2003,43.33,15.77,14.52,39552513232,54.38,4.02
193,2004,42.78,15.81,14.33,45427854693,54.08,3.97
193,2005,41.67,16.45,13.97,57633255738,52.88,3.71
193,2006,40.25,17.18,13.31,66371664817,51.43,3.42
193,2007,40.69,17.23,13.75,77414425532,51.58,3.43
193,2008,40.75,17.33,13.8,99130304099,51.51,3.41
193,2009,43.58,16.23,16.4,106015000000,54,3.89
193,2010,44.37,15.97,17.3,147201000000,54.66,4.02
193,2011,42.34,16.75,15.71,172595000000,52.88,3.67
193,2012,40.52,17.49,14.24,195591000000,51.27,3.39
193,2013,40.1,17.83,14.03,213709000000,50.71,3.28
193,2014,40.37,17.6,14.31,233451000000,51.11,3.36
193,2015,40.2,17.67,14.24,239258000000,50.95,3.32
193,2016,39.79,17.89,13.99,257096000000,50.51,3.24
193,2017,39.65,18.01,13.58,281354000000,50.31,3.2
193,2022,41.33,17.44,13.65,410324000000,51.68,3.41
194,1990,54.11,10.44,21.17,12643821569,65.17,8.26
194,1991,53.77,10.59,20.94,14665445462,64.85,8.07
194,1992,54.36,10.29,21.32,17959367194,65.46,8.45
194,1993,54.31,10.33,21.29,21736802664,65.39,8.41
194,1994,54.38,10.25,21.3,28019483764,65.52,8.51
194,1995,54.15,10.5,21.23,12796345679,65.14,8.2
194,1996,53.9,10.51,21.02,6496163616,65.02,8.19
194,1997,53.61,10.75,20.88,6838298531,64.61,7.91
194,1998,54.87,10.05,21.71,6322175566,65.98,8.8
194,1999,55.4,10,22.57,7639325296,66.3,8.9
194,2000,56.12,9.75,23.53,9679316770,66.92,9.27
194,2001,56.95,9.58,24.69,9852990693,67.51,9.55
194,2002,57.25,9.52,25.3,10693430511,67.74,9.66
194,2003,57.91,9.36,26.25,11777532662,68.25,9.93
194,2004,58.05,9.67,26.94,13867634371,67.99,9.46
194,2005,58.92,9.32,28,16731566717,68.8,10.03
194,2006,59.37,9.24,28.77,19063143370,69.12,10.17
194,2007,59.62,8.95,28.53,21650528674,69.54,10.66
194,2008,59.59,8.92,28.11,26910855807,69.54,10.7
194,2009,58.39,9.87,27.04,25130278213,67.87,9.14
194,2010,58.27,9.89,26.52,30906749533,67.77,9.1
194,2011,57.28,10.26,25.14,32726417878,66.86,8.55
194,2012,57.29,10.1,24.56,35401331610,67.01,8.73
194,2013,57.19,10.04,23.98,40415233436,67.01,8.79
194,2014,57.06,10.01,23.36,43228585321,66.96,8.82
194,2015,57.16,9.92,23.41,42444490074,67.11,8.95
194,2016,57.15,9.92,23.4,31317825274,67.1,8.95
194,2017,57.15,9.93,23.4,26842229045,67.09,8.94
194,2022,57.07,10.05,23.37,,66.86,8.75
195,1990,56.12,7.24,17.76,3285217391,68.93,13.29
195,1991,56.04,7.07,17.51,3376791460,69.04,13.65
195,1992,54.19,9.22,17.71,3181921788,65.99,9.35
195,1993,53.04,10.77,18.12,3273505344,63.92,7.57
195,1994,52.04,11.7,17.71,3656806166,62.47,6.74
195,1995,51.2,12.65,17.42,3806983413,61.01,6
195,1996,51.37,12.5,17.6,3597220962,61.45,6.24
195,1997,52.65,11.89,18.55,4303288480,62.72,6.8
195,1998,52.99,11.93,19.05,3537741942,62.8,6.79
195,1999,52.07,12.63,18.98,3404284891,61.69,6.25
195,2000,50.84,13.46,18.82,3600632111,60.31,5.7
195,2001,50.32,13.72,18.88,4094441301,59.89,5.56
195,2002,49.01,14.55,18.49,4193850445,58.44,5.07
195,2003,53.67,11.81,20.48,4901869764,63.44,6.99
195,2004,57.77,9.61,22.26,6221110219,67.56,9.36
195,2005,58.06,9.37,21.41,8331870169,67.91,9.7
195,2006,58.23,9.29,20.65,12756858899,68.04,9.83
195,2007,59.27,8.81,21.63,14056957976,69.09,10.65
195,2008,60.14,8.53,22.53,17910858638,69.84,11.19
195,2009,61.08,8.26,23.51,15328342304,70.61,11.77
195,2010,61.42,8.38,24.29,20265559484,70.68,11.56
195,2011,60.47,8.61,23.6,23459515276,69.95,11.05
195,2012,60.34,8.45,23.33,25503060420,70.03,11.29
195,2013,60.05,8.3,22.95,28037239463,70.04,11.55
195,2014,59.25,8.48,22.35,27141023558,69.43,11.12
195,2015,59.21,8.26,22.1,21251216799,69.61,11.48
195,2016,59.52,8.09,22.24,20958412538,69.95,11.84
195,2017,59.04,8.42,22.1,25873601261,69.34,11.14
195,2022,59.18,8.35,22.34,29163782140,69.5,11.34
196,1990,46.37,13.53,14.31,8783816700,58.36,5.32
196,1991,46.43,13.54,14.41,8641481700,58.37,5.31
196,1992,46.37,13.68,14.68,6751472200,58.16,5.24
